"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","4","6","a","581","2","118"
"congruent","1","3","6","a","413","3","118"
"incongruent","1","3","7","l","459","4","118"
"incongruent","1","1","4","a","443","5","118"
"incongruent","1","3","6","l","506","3","118"
"congruent","1","4","7","a","421","3","118"
"congruent","1","1","3","l","458","4","118"
"incongruent","1","4","6","l","464","2","118"
"congruent","1","1","4","a","452","3","118"
"congruent","1","2","4","a","487","2","118"
"incongruent","1","1","5","l","444","4","118"
"incongruent","1","1","4","l","409","3","118"
"congruent","0","1","3","l","417","2","118"
"incongruent","1","4","4","a","427","8","118"
"incongruent","1","1","3","l","478","2","118"
"incongruent","1","3","3","a","482","6","118"
"congruent","1","2","5","a","500","3","118"
"congruent","1","4","4","l","423","8","118"
"congruent","1","2","6","a","483","4","118"
"incongruent","1","2","2","a","651","4","118"
"congruent","1","1","4","a","511","3","118"
"incongruent","1","4","3","a","375","7","118"
"incongruent","1","3","6","l","722","3","118"
"incongruent","1","4","4","a","609","8","118"
"incongruent","1","4","8","l","523","4","118"
"congruent","1","1","4","l","480","5","118"
"incongruent","1","2","4","l","615","2","118"
"congruent","1","2","5","a","551","3","118"
"congruent","1","3","3","l","603","6","118"
"incongruent","1","4","2","a","469","6","118"
"incongruent","1","2","4","a","436","6","118"
"congruent","1","1","3","a","512","2","118"
"incongruent","1","2","5","l","362","3","118"
"incongruent","1","3","4","a","534","7","118"
"congruent","1","1","5","a","598","4","118"
"incongruent","1","3","3","a","551","6","118"
"incongruent","1","2","2","a","528","4","118"
"incongruent","1","4","6","l","415","2","118"
"congruent","1","1","5","a","386","4","118"
"congruent","1","1","2","l","503","3","118"
"incongruent","1","1","5","l","472","4","118"
"incongruent","1","4","3","a","442","7","118"
"incongruent","1","2","3","a","462","5","118"
"congruent","1","2","2","l","389","4","118"
"congruent","1","3","4","l","442","7","118"
"incongruent","1","4","7","l","544","3","118"
"incongruent","1","1","2","a","400","3","118"
"incongruent","1","3","2","a","499","5","118"
"incongruent","1","4","2","a","364","6","118"
"incongruent","1","1","4","l","556","3","118"
"incongruent","1","3","7","l","533","4","118"
"congruent","1","1","4","l","408","5","118"
"congruent","1","3","5","a","504","2","118"
"congruent","1","1","3","l","414","4","118"
"congruent","1","4","3","l","392","7","118"
"congruent","1","3","7","a","395","4","118"
"congruent","1","2","6","a","584","4","118"
"congruent","1","3","2","l","371","5","118"
"congruent","1","2","4","l","416","6","118"
"incongruent","1","3","5","l","632","2","118"
"congruent","1","3","2","l","384","5","118"
"incongruent","1","1","3","a","449","4","118"
