"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","3","l","705","2","110"
"congruent","1","4","7","a","495","3","110"
"incongruent","1","1","5","l","398","4","110"
"incongruent","1","2","5","l","709","3","110"
"incongruent","1","2","4","a","607","6","110"
"congruent","1","3","5","a","584","2","110"
"incongruent","0","2","4","l","435","6","110"
"congruent","1","3","3","l","477","6","110"
"incongruent","1","1","5","l","411","4","110"
"congruent","1","1","3","l","409","4","110"
"congruent","1","4","4","l","547","8","110"
"congruent","1","2","2","l","486","4","110"
"incongruent","1","2","6","l","492","4","110"
"congruent","1","1","3","a","461","2","110"
"incongruent","1","3","7","l","660","4","110"
"congruent","1","3","6","a","597","3","110"
"congruent","1","2","3","l","454","5","110"
"incongruent","1","4","4","a","470","8","110"
"congruent","1","3","5","a","410","2","110"
"incongruent","1","3","4","a","429","7","110"
"congruent","1","1","4","l","811","5","110"
"incongruent","1","3","5","l","616","2","110"
"congruent","1","3","2","l","449","5","110"
"incongruent","1","1","4","a","529","5","110"
"congruent","1","4","3","l","467","7","110"
"congruent","1","1","5","a","418","4","110"
"incongruent","1","4","2","a","486","6","110"
"congruent","1","1","3","a","496","2","110"
"congruent","1","2","6","a","489","4","110"
"incongruent","1","4","3","a","530","7","110"
"incongruent","1","2","5","l","547","3","110"
"incongruent","1","2","3","a","470","5","110"
"incongruent","1","1","4","a","527","5","110"
"congruent","1","4","7","a","504","3","110"
"incongruent","1","1","3","a","546","4","110"
"congruent","1","2","4","a","571","2","110"
"congruent","1","1","4","a","735","3","110"
"congruent","1","4","2","l","483","6","110"
"incongruent","1","3","2","a","493","5","110"
"congruent","1","1","3","l","603","4","110"
"incongruent","1","2","3","a","487","5","110"
"incongruent","1","1","2","a","1093","3","110"
"congruent","1","3","6","a","542","3","110"
"incongruent","1","3","6","l","615","3","110"
"congruent","1","4","8","a","543","4","110"
"incongruent","1","1","3","a","465","4","110"
"incongruent","1","2","6","l","412","4","110"
"congruent","1","3","7","a","487","4","110"
"congruent","1","2","5","a","575","3","110"
"incongruent","1","4","7","l","590","3","110"
"incongruent","1","3","7","l","458","4","110"
"incongruent","1","3","3","a","502","6","110"
"incongruent","1","1","4","l","579","3","110"
"incongruent","1","2","2","a","529","4","110"
"incongruent","1","4","2","a","642","6","110"
"incongruent","1","3","2","a","556","5","110"
"incongruent","1","4","3","a","575","7","110"
"congruent","1","2","4","l","417","6","110"
"incongruent","1","1","3","l","464","2","110"
"congruent","1","4","6","a","399","2","110"
"incongruent","1","2","4","l","469","2","110"
"congruent","1","3","3","l","393","6","110"
"incongruent","1","1","2","a","524","3","110"
"congruent","1","4","3","l","1665","7","110"
"congruent","1","3","7","a","451","4","110"
"incongruent","1","4","3","a","596","7","110"
"congruent","1","1","3","a","620","2","110"
"congruent","1","4","8","a","400","4","110"
"incongruent","1","1","4","a","404","5","110"
"incongruent","1","4","8","l","428","4","110"
"incongruent","1","3","4","a","421","7","110"
"congruent","1","2","6","a","625","4","110"
"incongruent","1","2","3","a","600","5","110"
"incongruent","1","4","2","a","656","6","110"
"congruent","1","1","5","a","513","4","110"
"incongruent","1","4","7","l","547","3","110"
"congruent","1","2","5","a","484","3","110"
"incongruent","1","2","2","a","652","4","110"
"incongruent","1","2","6","l","428","4","110"
"incongruent","1","3","5","l","553","2","110"
"congruent","1","1","2","l","385","3","110"
"incongruent","1","3","7","l","329","4","110"
"congruent","1","4","6","a","439","2","110"
"incongruent","1","1","3","l","435","2","110"
"incongruent","1","3","6","l","526","3","110"
"incongruent","1","2","4","a","645","6","110"
"congruent","1","4","8","a","529","4","110"
"congruent","1","2","4","l","446","6","110"
"incongruent","1","1","4","l","454","3","110"
"congruent","1","1","4","a","535","3","110"
"incongruent","1","2","3","a","518","5","110"
"incongruent","1","1","5","l","437","4","110"
"congruent","1","2","2","l","337","4","110"
"incongruent","1","2","4","l","297","2","110"
"congruent","1","4","4","l","482","8","110"
"incongruent","1","4","3","a","397","7","110"
"incongruent","1","4","2","a","440","6","110"
"incongruent","1","1","4","l","557","3","110"
"congruent","1","2","4","a","437","2","110"
"congruent","1","3","2","l","388","5","110"
"congruent","1","2","4","l","434","6","110"
"congruent","1","4","4","l","383","8","110"
"incongruent","1","1","3","l","353","2","110"
"incongruent","1","3","2","a","947","5","110"
"incongruent","1","2","4","l","1122","2","110"
"incongruent","1","3","6","l","505","3","110"
"incongruent","1","2","5","l","441","3","110"
"incongruent","1","2","4","a","438","6","110"
"incongruent","1","1","4","a","462","5","110"
"incongruent","0","1","3","l","427","4","110"
"congruent","1","4","2","l","521","6","110"
"incongruent","1","1","5","l","436","4","110"
"congruent","0","1","4","a","438","5","110"
"incongruent","1","4","4","a","602","8","110"
"congruent","1","3","2","l","396","5","110"
"incongruent","1","3","5","l","567","2","110"
"incongruent","1","2","5","l","480","3","110"
"congruent","1","2","6","a","525","4","110"
"congruent","1","3","3","l","420","6","110"
"incongruent","1","3","3","a","581","6","110"
"congruent","1","3","6","a","655","3","110"
"incongruent","1","3","4","a","711","7","110"
"incongruent","1","3","7","l","500","4","110"
"congruent","1","4","7","a","637","3","110"
"congruent","1","1","3","l","680","4","110"
"incongruent","1","4","6","l","1651","2","110"
"congruent","1","3","5","a","630","2","110"
"congruent","1","4","6","a","1078","2","110"
"incongruent","1","2","2","a","1070","4","110"
"congruent","1","1","2","l","488","3","110"
"congruent","1","3","4","l","457","7","110"
"incongruent","1","1","2","a","541","3","110"
"congruent","1","2","2","l","475","4","110"
"congruent","1","2","3","l","451","5","110"
"incongruent","1","1","2","a","460","3","110"
"incongruent","1","4","7","l","346","3","110"
"congruent","1","3","7","a","548","4","110"
"incongruent","1","2","6","l","657","4","110"
"incongruent","1","3","3","a","523","6","110"
"congruent","1","2","5","a","456","3","110"
"incongruent","1","4","8","l","364","4","110"
"congruent","1","3","3","l","568","6","110"
"congruent","1","2","3","l","551","5","110"
"congruent","1","3","4","l","374","7","110"
"congruent","1","4","2","l","497","6","110"
"congruent","1","1","4","l","604","5","110"
"congruent","1","3","6","a","452","3","110"
"incongruent","1","1","3","a","568","4","110"
"congruent","1","1","4","a","471","3","110"
"congruent","1","1","3","a","444","2","110"
"congruent","1","3","5","a","451","2","110"
"incongruent","1","4","6","l","468","2","110"
"incongruent","1","4","4","a","528","8","110"
"congruent","1","4","3","l","458","7","110"
"incongruent","1","3","2","a","471","5","110"
"congruent","1","4","7","a","485","3","110"
"congruent","1","1","3","l","424","4","110"
"congruent","1","2","4","a","397","2","110"
"congruent","1","1","5","a","584","4","110"
"congruent","1","1","2","l","1247","3","110"
"congruent","1","3","6","a","388","3","110"
"congruent","1","4","8","a","380","4","110"
"incongruent","1","1","3","a","386","4","110"
"incongruent","1","3","4","a","425","7","110"
"congruent","1","2","5","a","408","3","110"
"incongruent","1","4","8","l","374","4","110"
"incongruent","1","2","2","a","344","4","110"
"congruent","1","1","4","a","431","3","110"
"incongruent","1","3","5","l","519","2","110"
"congruent","1","2","3","l","485","5","110"
"congruent","1","2","4","l","504","6","110"
"congruent","1","4","8","a","444","4","110"
"incongruent","1","3","6","l","545","3","110"
"incongruent","1","3","5","l","541","2","110"
"incongruent","1","2","4","a","382","6","110"
"congruent","1","1","5","a","427","4","110"
"incongruent","1","4","7","l","404","3","110"
"congruent","1","4","7","a","404","3","110"
"incongruent","1","4","7","l","560","3","110"
"congruent","1","3","7","a","412","4","110"
"incongruent","1","3","2","a","493","5","110"
"congruent","1","3","2","l","411","5","110"
"congruent","1","4","2","l","449","6","110"
"incongruent","1","1","3","a","396","4","110"
"congruent","1","3","4","l","375","7","110"
"incongruent","1","1","4","l","951","3","110"
"incongruent","1","2","2","a","547","4","110"
"incongruent","1","4","4","a","451","8","110"
"congruent","1","2","2","l","411","4","110"
"congruent","1","3","7","a","490","4","110"
"congruent","1","1","3","a","530","2","110"
"incongruent","1","1","3","l","436","2","110"
"incongruent","1","3","7","l","552","4","110"
"congruent","1","3","6","a","571","3","110"
"congruent","1","2","5","a","519","3","110"
"incongruent","1","2","4","l","540","2","110"
"incongruent","1","2","3","a","499","5","110"
"congruent","1","1","4","a","452","3","110"
"congruent","1","4","2","l","388","6","110"
"congruent","1","3","3","l","370","6","110"
"incongruent","1","3","2","a","452","5","110"
"incongruent","1","4","3","a","557","7","110"
"incongruent","1","1","4","l","476","3","110"
"incongruent","1","1","2","a","435","3","110"
"incongruent","1","2","5","l","345","3","110"
"incongruent","1","3","7","l","381","4","110"
"congruent","1","4","4","l","350","8","110"
"congruent","1","3","2","l","357","5","110"
"congruent","1","2","4","a","362","2","110"
"incongruent","1","1","4","a","384","5","110"
"congruent","1","4","3","l","451","7","110"
"incongruent","1","1","5","l","616","4","110"
"incongruent","1","2","6","l","608","4","110"
"congruent","1","2","2","l","447","4","110"
"incongruent","1","2","4","l","604","2","110"
"congruent","1","1","2","l","436","3","110"
"congruent","1","4","7","a","468","3","110"
"incongruent","1","4","8","l","427","4","110"
"congruent","1","1","5","a","364","4","110"
"congruent","1","3","3","l","351","6","110"
"congruent","1","3","4","l","399","7","110"
"incongruent","1","1","2","a","653","3","110"
"incongruent","1","2","4","a","724","6","110"
"congruent","1","4","4","l","497","8","110"
"congruent","1","1","3","a","429","2","110"
"incongruent","1","4","6","l","500","2","110"
"incongruent","1","4","2","a","524","6","110"
"congruent","1","2","6","a","416","4","110"
"congruent","1","4","3","l","475","7","110"
"congruent","1","1","3","l","568","4","110"
"incongruent","1","2","6","l","337","4","110"
"congruent","1","1","4","l","359","5","110"
"congruent","1","2","3","l","344","5","110"
"congruent","1","2","4","l","414","6","110"
"congruent","1","4","6","a","472","2","110"
"incongruent","1","2","5","l","392","3","110"
"congruent","1","3","5","a","436","2","110"
"incongruent","1","2","3","a","495","5","110"
"incongruent","1","4","6","l","570","2","110"
"congruent","1","2","6","a","574","4","110"
"incongruent","1","4","3","a","510","7","110"
"congruent","1","3","5","a","431","2","110"
"incongruent","1","3","3","a","445","6","110"
"congruent","1","1","4","l","378","5","110"
"incongruent","1","1","3","l","504","2","110"
"incongruent","1","3","6","l","528","3","110"
"incongruent","0","4","2","l","470","6","110"
"incongruent","1","1","4","a","554","5","110"
"congruent","1","1","3","l","416","4","110"
"incongruent","1","3","3","a","549","6","110"
"incongruent","1","3","4","a","451","7","110"
"congruent","1","2","4","a","558","2","110"
"incongruent","1","1","5","l","442","4","110"
"incongruent","1","4","4","a","2047","8","110"
"congruent","1","4","6","a","717","2","110"
